"","word","freq"
"8649","poc",1
"8650","pod",1
"8651","podium",1
"8652","pohh",1
"8653","pohochao",1
"8654","pointas",1
"8655","pointlessresource",1
"8656","poison",1
"8657","poisoning",1
"8658","poke",1
"8659","poking",1
"8660","pola",1
"8661","polands",1
"8662","polecam",1
"8663","poles",1
"8664","policymaker",1
"8665","polishukraine",1
"8666","polite",1
"8667","politiciansamerica",1
"8668","politicslive",1
"8669","politiker",1
"8670","polonia",1
"8671","ponderings",1
"8672","poorly",1
"8673","poorpeoplescaign",1
"8674","pootin",1
"8675","pop",1
"8676","popping",1
"8677","populace",1
"8678","populated",1
"8679","populism",1
"8680","poring",1
"8681","porta",1
"8682","portrayed",1
"8683","portugueses",1
"8684","pos",1
"8685","pose",1
"8686","posed",1
"8687","poses",1
"8688","poshave",1
"8689","positioned",1
"8690","possiblemillennials",1
"8691","possiible",1
"8692","postbrexit",1
"8693","postcoldwar",1
"8694","postering",1
"8695","posters",1
"8696","postpone",1
"8697","postsoviet",1
"8698","posture",1
"8699","postwar",1
"8700","pota",1
"8701","potato",1
"8702","potency",1
"8703","pourtoi",1
"8704","poverty",1
"8705","powell",1
"8706","powerauspol",1
"8707","poww",1
"8708","powwfp",1
"8709","pp",1
"8710","ppc",1
"8711","ppe",1
"8712","practice",1
"8713","practiced",1
"8714","practicekill",1
"8715","prägnant",1
"8716","praising",1
"8717","pram",1
"8718","präsidenten",1
"8719","präsidentheute",1
"8720","prayforpeace",1
"8721","prayforputin",1
"8722","praytogether",1
"8723","präzise",1
"8724","preach",1
"8725","precautions",1
"8726","precious",1
"8727","precipitate",1
"8728","precise",1
"8729","predictable",1
"8730","predicting",1
"8731","predictions",1
"8732","predicts",1
"8733","prédis",1
"8734","preemptively",1
"8735","preexist",1
"8736","preferably",1
"8737","prejudge",1
"8738","preliminary",1
"8739","premeditated",1
"8740","première",1
"8741","premiership",1
"8742","premise",1
"8743","preoccupied",1
"8744","prep",1
"8745","preparations",1
"8746","preparationshameonindianmedia",1
"8747","preparedness",1
"8748","preposterous",1
"8749","prepped",1
"8750","prescient",1
"8751","prescription",1
"8752","preserving",1
"8753","presiden",1
"8754","presidency",1
"8755","presidential",1
"8756","presidenttheir",1
"8757","presidentvolodymyr",1
"8758","presidentwar",1
"8759","presidentwhat",1
"8760","presof",1
"8761","pressesprecher",1
"8762","pressfield",1
"8763","pressures",1
"8764","pressuring",1
"8765","presume",1
"8766","prevailed",1
"8767","prevalecer",1
"8768","preventing",1
"8769","preventwarnow",1
"8770","pricesgasoline",1
"8771","prick",1
"8772","pricks",1
"8773","primarily",1
"8774","principlesbut",1
"8775","printing",1
"8776","prior",1
"8777","prioritize",1
"8778","prize",1
"8779","prizewinning",1
"8780","proactive",1
"8781","probability",1
"8782","problematically",1
"8783","problemsall",1
"8784","problemschina",1
"8785","problemswar",1
"8786","procedure",1
"8787","procedures",1
"8788","proclaim",1
"8789","procrastination",1
"8790","prodemocracy",1
"8791","produced",1
"8792","producers",1
"8793","product",1
"8794","professional",1
"8795","professionals",1
"8796","profile",1
"8797","profit",1
"8798","profitablejust",1
"8799","profiteering",1
"8800","profiteeringchina",1
"8801","profiteersukraine",1
"8802","programs",1
"8803","progressive",1
"8804","progressives",1
"8805","prohibited",1
"8806","projects",1
"8807","proliferating",1
"8808","prologue",1
"8809","prolonged",1
"8810","promises",1
"8811","promisesyou",1
"8812","promisethat",1
"8813","promising",1
"8814","promote",1
"8815","prompts",1
"8816","pronounce",1
"8817","pronouncements",1
"8818","prop",1
"8819","propagandaall",1
"8820","propagandais",1
"8821","propagandaukraine",1
"8822","propertiesgive",1
"8823","prophecies",1
"8824","prophet",1
"8825","prophetsfollowor",1
"8826","proportions",1
"8827","proposals",1
"8828","proposing",1
"8829","pros",1
"8830","prosecute",1
"8831","prosecuting",1
"8832","prospects",1
"8833","prosper",1
"8834","prosperity",1
"8835","prosperous",1
"8836","protection",1
"8837","proteste",1
"8838","protested",1
"8839","protocol",1
"8840","proudly",1
"8841","prove",1
"8842","proverb",1
"8843","proves",1
"8844","proving",1
"8845","provocateurs",1
"8846","provocations",1
"8847","provocationus",1
"8848","prowestern",1
"8849","proxies",1
"8850","proximity",1
"8851","proxywar",1
"8852","prozess",1
"8853","prs",1
"8854","prussia",1
"8855","przerażeni",1
"8856","ps",1
"8857","pseudo",1
"8858","pshed",1
"8859","psychopath",1
"8860","psyops",1
"8861","pta",1
"8862","ptsd",1
"8863","publient",1
"8864","publikum",1
"8865","published",1
"8866","publishing",1
"8867","puff",1
"8868","pulitzer",1
"8869","pullout",1
"8870","punished",1
"8871","punishment",1
"8872","punk",1
"8873","puntins",1
"8874","puplic",1
"8875","puppeteered",1
"8876","puppeteers",1
"8877","purchase",1
"8878","purdah",1
"8879","purely",1
"8880","purgatory",1
"8881","purposely",1
"8882","pursue",1
"8883","purveyors",1
"8884","pushes",1
"8885","pushilin",1
"8886","putinbbc",1
"8887","putindictator",1
"8888","putiniam",1
"8889","putinimkrieg",1
"8890","putinis",1
"8891","putinit",1
"8892","putiniton",1
"8893","putinjohnson",1
"8894","putinmann",1
"8895","putinnoflyzoneputinisawarcriminalistandwithukraine",1
"8896","putinonly",1
"8897","putinout",1
"8898","putinplease",1
"8899","putinresist",1
"8900","putinseems",1
"8901","putinspuppet",1
"8902","putinstandwithukraine",1
"8903","putinstopputin",1
"8904","putinthatll",1
"8905","putinthe",1
"8906","putinukraine",1
"8907","putinversteher",1
"8908","putinwarcrimes",1
"8909","putinwarcriminal",1
"8910","putinxi",1
"8911","putinya",1
"8912","puzzle",1
"8913","qa",1
"8914","qaeda",1
"8915","qrf",1
"8916","qs",1
"8917","qua",1
"8918","qualifies",1
"8919","qualify",1
"8920","quarrel",1
"8921","quarterback",1
"8922","quasi",1
"8923","qué",1
"8924","québec",1
"8925","queen",1
"8926","quench",1
"8927","queries",1
"8928","quest",1
"8929","questiondid",1
"8930","questioni",1
"8931","questionsone",1
"8932","qui",1
"8933","quickercautionbiden",1
"8934","quid",1
"8935","quo",1
"8936","quote",1
"8937","quoteda",1
"8938","rabbi",1
"8939","racenot",1
"8940","rachiw",1
"8941","racially",1
"8942","racisteu",1
"8943","racistleopard",1
"8944","racoon",1
"8945","raczej",1
"8946","radar",1
"8947","radośćukrainewar",1
"8948","rage",1
"8949","raid",1
"8950","raison",1
"8951","raketenversuche",1
"8952","rallies",1
"8953","rallysun",1
"8954","rambling",1
"8955","rand",1
"8956","randomly",1
"8957","range",1
"8958","ransom",1
"8959","rapid",1
"8960","rare",1
"8961","rassemblées",1
"8962","rat",1
"8963","rataliation",1
"8964","ratefed",1
"8965","rationale",1
"8966","ratner",1
"8967","raus",1
"8968","ravages",1
"8969","raw",1
"8970","ray",1
"8971","rbilesser",1
"8972","reacting",1
"8973","readdressing",1
"8974","readiness",1
"8975","readout",1
"8976","readyforawar",1
"8977","readyrussia",1
"8978","reagan",1
"8979","realistic",1
"8980","realität",1
"8981","realized",1
"8982","realizes",1
"8983","realizing",1
"8984","reallymitt",1
"8985","realnews",1
"8986","realpolitik",1
"8987","rear",1
"8988","reasonably",1
"8989","reasonsincrease",1
"8990","reasonsleast",1
"8991","rebellengebieten",1
"8992","rebuilding",1
"8993","rebuking",1
"8994","recalled",1
"8995","recap",1
"8996","recess",1
"8997","rechtlich",1
"8998","rechtlvölkerrechtlich",1
"8999","reckon",1
"9000","recognise",1
"9001","recognises",1
"9002","recognition",1
"9003","recognitioni",1
"9004","recommendations",1
"9005","reconciling",1
"9006","reconocida",1
"9007","reconstruction",1
"9008","recorded",1
"9009","records",1
"9010","recovery",1
"9011","recreate",1
"9012","recreating",1
"9013","recruit",1
"9014","recruited",1
"9015","recruiting",1
"9016","rectify",1
"9017","recuerda",1
"9018","redandblue",1
"9019","redblack",1
"9020","rede",1
"9021","redefine",1
"9022","redefining",1
"9023","reden",1
"9024","redeployed",1
"9025","redistribution",1
"9026","reduced",1
"9027","reducing",1
"9028","reelected",1
"9029","reeling",1
"9030","reestablish",1
"9031","reestablishes",1
"9032","references",1
"9033","refine",1
"9034","reformen",1
"9035","refraining",1
"9036","refugeesstopwarinukraine",1
"9037","refugeeswelcome",1
"9038","refusal",1
"9039","refuses",1
"9040","refusing",1
"9041","régalement",1
"9042","regardez",1
"9043","regards",1
"9044","regierungspolitikern",1
"9045","regierungswebseiten",1
"9046","regimechange",1
"9047","régimen",1
"9048","regionboris",1
"9049","regionto",1
"9050","regret",1
"9051","regrets",1
"9052","regularly",1
"9053","regulations",1
"9054","regurgitation",1
"9055","rehearsal",1
"9056","reich",1
"9057","rein",1
"9058","reinforce",1
"9059","reinstated",1
"9060","reinstatedjohnson",1
"9061","reinstatedwhat",1
"9062","reiterated",1
"9063","rejected",1
"9064","rejects",1
"9065","rejoice",1
"9066","rejoin",1
"9067","relate",1
"9068","relaxes",1
"9069","relaxing",1
"9070","release",1
"9071","releases",1
"9072","relent",1
"9073","relentless",1
"9074","reliant",1
"9075","relic",1
"9076","relics",1
"9077","relied",1
"9078","relief",1
"9079","relieved",1
"9080","religions",1
"9081","religious",1
"9082","religiously",1
"9083","relocated",1
"9084","reluctance",1
"9085","rely",1
"9086","rema",1
"9087","remained",1
"9088","remains",1
"9089","remarkable",1
"9090","remembering",1
"9091","remembrance",1
"9092","reminded",1
"9093","reminds",1
"9094","remote",1
"9095","removed",1
"9096","renamed",1
"9097","rendering",1
"9098","renders",1
"9099","rendezvous",1
"9100","rendição",1
"9101","renewable",1
"9102","renewed",1
"9103","rental",1
"9104","repay",1
"9105","repeate",1
"9106","repeats",1
"9107","repercussions",1
"9108","replete",1
"9109","replicas",1
"9110","reportno",1
"9111","repost",1
"9112","reprehensibleand",1
"9113","representative",1
"9114","representatives",1
"9115","represented",1
"9116","represents",1
"9117","repression",1
"9118","répression",1
"9119","republicpushilinkyiv",1
"9120","republics",1
"9121","republicwar",1
"9122","repubs",1
"9123","repulsive",1
"9124","repurposed",1
"9125","requested",1
"9126","requests",1
"9127","requiredusa",1
"9128","rescues",1
"9129","researched",1
"9130","reserve",1
"9131","reset",1
"9132","resident",1
"9133","residental",1
"9134","residential",1
"9135","residing",1
"9136","resignation",1
"9137","resigned",1
"9138","resilience",1
"9139","resiliencenctsn",1
"9140","resistancelatin",1
"9141","resolutionits",1
"9142","resolving",1
"9143","resort",1
"9144","respectability",1
"9145","restarting",1
"9146","rested",1
"9147","restore",1
"9148","restraint",1
"9149","resultant",1
"9150","resultbegasus",1
"9151","resulting",1
"9152","resume",1
"9153","resurrecting",1
"9154","retake",1
"9155","retaliated",1
"9156","retaliates",1
"9157","rethoric",1
"9158","rethorical",1
"9159","retire",1
"9160","retract",1
"9161","retreat",1
"9162","returns",1
"9163","retweeting",1
"9164","réunification",1
"9165","reunite",1
"9166","revealed",1
"9167","reveals",1
"9168","revelations",1
"9169","revenue",1
"9170","revere",1
"9171","reverend",1
"9172","reverered",1
"9173","reversal",1
"9174","reverse",1
"9175","revert",1
"9176","reverting",1
"9177","reviewing",1
"9178","revised",1
"9179","revisionist",1
"9180","revive",1
"9181","revolutionaries",1
"9182","revolutions",1
"9183","revolutionund",1
"9184","revolutionussrs",1
"9185","rewarding",1
"9186","rexarcturus",1
"9187","rhetorical",1
"9188","rhetorically",1
"9189","rhodes",1
"9190","richer",1
"9191","richtige",1
"9192","rick",1
"9193","ridden",1
"9194","riddle",1
"9195","riddled",1
"9196","ride",1
"9197","ridiculed",1
"9198","riding",1
"9199","rifle",1
"9200","rightnato",1
"9201","rightssovereignty",1
"9202","rightua",1
"9203","rightwing",1
"9204","rinos",1
"9205","rioted",1
"9206","rip",1
"9207","ripped",1
"9208","ripping",1
"9209","ripple",1
"9210","risked",1
"9211","rite",1
"9212","roads",1
"9213","robbed",1
"9214","robert",1
"9215","roberts",1
"9216","robots",1
"9217","robotshuh",1
"9218","robs",1
"9219","rock",1
"9220","rockets",1
"9221","rocks",1
"9222","rocky",1
"9223","rogue",1
"9224","roid",1
"9225","rolle",1
"9226","rolls",1
"9227","romaniabulgariathen",1
"9228","romanian",1
"9229","romanov",1
"9230","romanovs",1
"9231","romans",1
"9232","roomrussia",1
"9233","rooting",1
"9234","röpckeplan",1
"9235","roses",1
"9236","rosyjskich",1
"9237","rosyjskiej",1
"9238","roulettelets",1
"9239","rounded",1
"9240","rousing",1
"9241","royally",1
"9242","rq",1
"9243","rsfsr",1
"9244","rss",1
"9245","rssputinus",1
"9246","rtrs",1
"9247","rub",1
"9248","rubber",1
"9249","rubbing",1
"9250","rubble",1
"9251","rublev",1
"9252","rude",1
"9253","rueskis",1
"9254","ruhollah",1
"9255","ruining",1
"9256","ruins",1
"9257","rukraine",1
"9258","rulers",1
"9259","rumorrussian",1
"9260","runukrainerussia",1
"9261","runup",1
"9262","rusdia",1
"9263","rushing",1
"9264","rusiaucrania",1
"9265","rusiaukraine",1
"9266","rusiawar",1
"9267","ruskies",1
"9268","ruso",1
"9269","russa",1
"9270","russiaandukraineconflict",1
"9271","russiabad",1
"9272","russiabecause",1
"9273","russiabelarus",1
"9274","russiaboth",1
"9275","russiachinaus",1
"9276","russiademocrats",1
"9277","russiafull",1
"9278","russiagate",1
"9279","russiagovernments",1
"9280","russiai",1
"9281","russiaif",1
"9282","russiamakes",1
"9283","russianato",1
"9284","russianbelurusian",1
"9285","russiancolonialism",1
"9286","russiancontrolled",1
"9287","russianled",1
"9288","russianpresident",1
"9289","russianpromoted",1
"9290","russianso",1
"9291","russiapeople",1
"9292","russiaputin",1
"9293","russiarelies",1
"9294","russiasimples",1
"9295","russiathere",1
"9296","russiathis",1
"9297","russiatrump",1
"9298","rússiaucraina",1
"9299","russiaukrainecrisisadd",1
"9300","russiaukraineukraine",1
"9301","russiaukraineus",1
"9302","russiaunlike",1
"9303","russiawas",1
"9304","russiawe",1
"9305","russiawest",1
"9306","russiawhy",1
"9307","russischer",1
"9308","russisches",1
"9309","russlanddie",1
"9310","russoamerican",1
"9311","russogerman",1
"9312","russojapanese",1
"9313","russophobia",1
"9314","russoukraine",1
"9315","russoukrainian",1
"9316","ruth",1
"9317","ruusian",1
"9318","ryu",1
"9319","rzheussky",1
"9320","są",1
"9321","saath",1
"9322","säbelrasseln",1
"9323","sabine",1
"9324","sabotaging",1
"9325","sachsen",1
"9326","sachsenhausen",1
"9327","sacrificed",1
"9328","sadbombing",1
"9329","saddened",1
"9330","saddest",1
"9331","saddness",1
"9332","safeyes",1
"9333","sagen",1
"9334","sagging",1
"9335","saidafter",1
"9336","saidchina",1
"9337","saidus",1
"9338","sailing",1
"9339","sakun",1
"9340","sales",1
"9341","salisbury",1
"9342","salvage",1
"9343","san",1
"9344","sanctioned",1
"9345","sanctionrussia",1
"9346","sanctionrussianow",1
"9347","sanctionrussianowstandwithukraine",1
"9348","sanctionsas",1
"9349","sandwichus",1
"9350","sarkaar",1
"9351","sasha",1
"9352","sath",1
"9353","satirical",1
"9354","satisfied",1
"9355","saturday",1
"9356","satz",1
"9357","saudis",1
"9358","saudisuae",1
"9359","savagery",1
"9360","savaşın",1
"9361","saves",1
"9362","saveukraine",1
"9363","saviour",1
"9364","savviest",1
"9365","sawyer",1
"9366","sawyerproducts",1
"9367","sayin",1
"9368","saysand",1
"9369","saysukraine",1
"9370","sbng",1
"9371","scammers",1
"9372","scarcity",1
"9373","scaremongering",1
"9374","scares",1
"9375","scarier",1
"9376","scars",1
"9377","scenarios",1
"9378","scene",1
"9379","scenes",1
"9380","sceptical",1
"9381","schärfsten",1
"9382","scheming",1
"9383","schenkenukrainewar",1
"9384","schenkt",1
"9385","schenkung",1
"9386","schizofrenic",1
"9387","schizophrenic",1
"9388","schließt",1
"9389","schlüsselthemen",1
"9390","schmidt",1
"9391","schmooze",1
"9392","schnaps",1
"9393","schnell",1
"9394","schock",1
"9395","schockiert",1
"9396","scholzwill",1
"9397","schön",1
"9398","schönbach",1
"9399","schoolchildren",1
"9400","schoolyard",1
"9401","schröders",1
"9402","schrott",1
"9403","schwab",1
"9404","scientist",1
"9405","scientists",1
"9406","sco",1
"9407","scoop",1
"9408","scope",1
"9409","scorehe",1
"9410","scottythefailure",1
"9411","scourge",1
"9412","scrabbling",1
"9413","scrapped",1
"9414","scratch",1
"9415","screamingwhisperingwhole",1
"9416","screw",1
"9417","scripted",1
"9418","scroll",1
"9419","sculpture",1
"9420","sean",1
"9421","search",1
"9422","searching",1
"9423","seas",1
"9424","seat",1
"9425","sec",1
"9426","secede",1
"9427","seceded",1
"9428","sechste",1
"9429","sechstes",1
"9430","secretarygeneral",1
"9431","secrets",1
"9432","sect",1
"9433","secty",1
"9434","secure",1
"9435","securely",1
"9436","sedition",1
"9437","seed",1
"9438","seeif",1
"9439","seemed",1
"9440","seeming",1
"9441","seeputin",1
"9442","sef",1
"9443","sehe",1
"9444","seines",1
"9445","seinukraine",1
"9446","seinund",1
"9447","seist",1
"9448","seize",1
"9449","seizes",1
"9450","seizures",1
"9451","selected",1
"9452","selfdefence",1
"9453","selfdoubt",1
"9454","selfies",1
"9455","selfinflicted",1
"9456","selfish",1
"9457","selfprotection",1
"9458","seligen",1
"9459","selloff",1
"9460","sells",1
"9461","senateour",1
"9462","senators",1
"9463","sendnatotoukraine",1
"9464","sensational",1
"9465","sensing",1
"9466","sentences",1
"9467","sentiments",1
"9468","sentinel",1
"9469","separate",1
"9470","separated",1
"9471","separation",1
"9472","sept",1
"9473","september",1
"9474","serbia",1
"9475","serbian",1
"9476","sergey",1
"9477","sergiy",1
"9478","serial",1
"9479","seriouslywtf",1
"9480","serviceman",1
"9481","serviço",1
"9482","serving",1
"9483","session",1
"9484","settled",1
"9485","settlements",1
"9486","setup",1
"9487","seven",1
"9488","sevilla",1
"9489","sewing",1
"9490","sex",1
"9491","sᴇᴛᴛʟᴇᴍᴇɴᴛukrainecrisis",1
"9492","sg",1
"9493","shadow",1
"9494","shady",1
"9495","shaky",1
"9496","shanghai",1
"9497","shanti",1
"9498","shape",1
"9499","shared",1
"9500","sharepeople",1
"9501","sharingukraineukraineconflictukrainewar",1
"9502","sharply",1
"9503","shattering",1
"9504","shawn",1
"9505","sheikh",1
"9506","sheikhjarrah",1
"9507","shell",1
"9508","shellingbombing",1
"9509","shells",1
"9510","shelter",1
"9511","sheltering",1
"9512","shelves",1
"9513","sherelle",1
"9514","sherman",1
"9515","shey",1
"9516","shield",1
"9517","shieldingby",1
"9518","shieldjaw",1
"9519","shifts",1
"9520","shiny",1
"9521","ship",1
"9522","shipped",1
"9523","shipsand",1
"9524","shirley",1
"9525","shitshow",1
"9526","shitstorm",1
"9527","shittier",1
"9528","shitting",1
"9529","shock",1
"9530","shockbut",1
"9531","shocking",1
"9532","shook",1
"9533","shoot",1
"9534","shoots",1
"9535","shortened",1
"9536","shortwave",1
"9537","shotvia",1
"9538","shouldve",1
"9539","shout",1
"9540","showdownfrance",1
"9541","showed",1
"9542","shown",1
"9543","showuslydiasfeet",1
"9544","shoygu",1
"9545","shpuld",1
"9546","shud",1
"9547","shuftiemaybe",1
"9548","shutting",1
"9549","shwt",1
"9550","shysters",1
"9551","si",1
"9552","sicher",1
"9553","sicherheit",1
"9554","sicherheits",1
"9555","sicherheitsarchitektur",1
"9556","sicherzugehen",1
"9557","sidcup",1
"9558","sidecrude",1
"9559","sidelife",1
"9560","sidesrussia",1
"9561","sidesrussian",1
"9562","siedzibą",1
"9563","siezed",1
"9564","sigh",1
"9565","sighted",1
"9566","sights",1
"9567","signals",1
"9568","signingpetitionsfordummies",1
"9569","signs",1
"9570","silber",1
"9571","silbermedaille",1
"9572","silence",1
"9573","silly",1
"9574","similarities",1
"9575","similitude",1
"9576","simples",1
"9577","simplistic",1
"9578","simpsons",1
"9579","simulation",1
"9580","simultaneously",1
"9581","simultaneouslyeurope",1
"9582","simworld",1
"9583","sincere",1
"9584","sine",1
"9585","singapore",1
"9586","sirrussia",1
"9587","sists",1
"9588","site",1
"9589","sittalkno",1
"9590","situationbased",1
"9591","situationbiden",1
"9592","situationcasus",1
"9593","situationen",1
"9594","situationrussia",1
"9595","situationukrainecrisis",1
"9596","six",1
"9597","size",1
"9598","sizes",1
"9599","sıcak",1
"9600","sığınakları",1
"9601","skeptical",1
"9602","skiing",1
"9603","skill",1
"9604","skills",1
"9605","skinif",1
"9606","skirmisheskiev",1
"9607","skoda",1
"9608","slap",1
"9609","slashed",1
"9610","slaughtered",1
"9611","slava",1
"9612","slavaukraine",1
"9613","slavaukraini",1
"9614","slave",1
"9615","slaveryignorance",1
"9616","slavic",1
"9617","slavs",1
"9618","slawischen",1
"9619","sleepily",1
"9620","sleeping",1
"9621","sleepwokingrex",1
"9622","sles",1
"9623","slide",1
"9624","slink",1
"9625","slovak",1
"9626","slovene",1
"9627","slovenian",1
"9628","sluck",1
"9629","sm",1
"9630","smacked",1
"9631","smaller",1
"9632","smartphones",1
"9633","smear",1
"9634","smell",1
"9635","smidgen",1
"9636","smirking",1
"9637","smoke",1
"9638","smokescreeen",1
"9639","smokescreen",1
"9640","smoking",1
"9641","smooth",1
"9642","sms",1
"9643","snafu",1
"9644","snapchat",1
"9645","snarling",1
"9646","snigger",1
"9647","sniggering",1
"9648","soar",1
"9649","sobald",1
"9650","soboth",1
"9651","soccer",1
"9652","soci",1
"9653","socialeno",1
"9654","socialism",1
"9655","socialists",1
"9656","societies",1
"9657","sociopath",1
"9658","sof",1
"9659","sofa",1
"9660","softens",1
"9661","soil",1
"9662","soinnocent",1
"9663","solace",1
"9664","sold",1
"9665","soldiersthe",1
"9666","soldiersthey",1
"9667","soldout",1
"9668","solidarität",1
"9669","solidaritätsdemo",1
"9670","solidarité",1
"9671","solidaritywithukraine",1
"9672","solidarnosc",1
"9673","soloviev",1
"9674","solutionmake",1
"9675","solutionsadukraine",1
"9676","solutionstopwar",1
"9677","solved",1
"9678","somalia",1
"9679","somit",1
"9680","sondern",1
"9681","sonneboomer",1
"9682","sonstiges",1
"9683","sont",1
"9684","soonusa",1
"9685","soooo",1
"9686","sooowar",1
"9687","soothe",1
"9688","soperhaps",1
"9689","sophisticated",1
"9690","sordid",1
"9691","sorely",1
"9692","sorrow",1
"9693","sorrynotsorry",1
"9694","sorted",1
"9695","sorting",1
"9696","sotaking",1
"9697","soul",1
"9698","soups",1
"9699","southernborder",1
"9700","southernmost",1
"9701","southole",1
"9702","southpacific",1
"9703","sovereigntyciting",1
"9704","sovereigntynato",1
"9705","soviets",1
"9706","sowjetrepublik",1
"9707","sowjetrepubliken",1
"9708","sowjetunionübrigens",1
"9709","sowjetzeit",1
"9710","sox",1
"9711","span",1
"9712","spare",1
"9713","spark",1
"9714","speachbudget",1
"9715","specops",1
"9716","spectacular",1
"9717","spectrum",1
"9718","speculate",1
"9719","speechesputin",1
"9720","speeds",1
"9721","speedy",1
"9722","spewing",1
"9723","spews",1
"9724","spezial",1
"9725","spider",1
"9726","spiderman",1
"9727","spiegel",1
"9728","spielball",1
"9729","spielen",1
"9730","spilledfor",1
"9731","spiraling",1
"9732","spiritual",1
"9733","spit",1
"9734","spite",1
"9735","splinter",1
"9736","splitting",1
"9737","spoked",1
"9738","spoken",1
"9739","sponsored",1
"9740","spooked",1
"9741","sporadisch",1
"9742","sportsnews",1
"9743","sportthis",1
"9744","sposeif",1
"9745","spotify",1
"9746","spoton",1
"9747","spots",1
"9748","spotted",1
"9749","spotting",1
"9750","spout",1
"9751","spouting",1
"9752","spreads",1
"9753","squabbles",1
"9754","squadthey",1
"9755","squared",1
"9756","squat",1
"9757","squeak",1
"9758","srf",1
"9759","srfarena",1
"9760","ssrlitsauenestlandkasachstan",1
"9761","staatlichen",1
"9762","staatlichkeit",1
"9763","staatsverband",1
"9764","staatszerfalls",1
"9765","staatwie",1
"9766","stabbed",1
"9767","stabbing",1
"9768","stabilise",1
"9769","stacked",1
"9770","stadt",1
"9771","staffers",1
"9772","staging",1
"9773","stalina",1
"9774","stalking",1
"9775","stamina",1
"9776","standby",1
"9777","standbyukraine",1
"9778","standfingercrossed",1
"9779","standingwithukraine",1
"9780","standlove",1
"9781","standtogether",1
"9782","standwithukrain",1
"9783","standwithukrianeshare",1
"9784","stans",1
"9785","stanytsia",1
"9786","star",1
"9787","stararive",1
"9788","stare",1
"9789","starmer",1
"9790","starr",1
"9791","starten",1
"9792","starters",1
"9793","starvation",1
"9794","statedrussia",1
"9795","stateoftheunion",1
"9796","stateoutcome",1
"9797","statesponsored",1
"9798","stateswearestillwatching",1
"9799","static",1
"9800","stationierung",1
"9801","stations",1
"9802","statistics",1
"9803","stats",1
"9804","statues",1
"9805","stave",1
"9806","stayed",1
"9807","staying",1
"9808","stcentury",1
"9809","steady",1
"9810","stealing",1
"9811","stealth",1
"9812","steep",1
"9813","stefania",1
"9814","steht",1
"9815","stellvertretende",1
"9816","stem",1
"9817","stephen",1
"9818","stephens",1
"9819","stepped",1
"9820","sterke",1
"9821","stern",1
"9822","steroids",1
"9823","stets",1
"9824","steve",1
"9825","stichwort",1
"9826","sticks",1
"9827","sticky",1
"9828","stifled",1
"9829","stimmung",1
"9830","stink",1
"9831","stir",1
"9832","stockpiles",1
"9833","stoke",1
"9834","stoked",1
"9835","stole",1
"9836","stolenas",1
"9837","stolpernd",1
"9838","stoma",1
"9839","stomach",1
"9840","stomped",1
"9841","stone",1
"9842","stoppen",1
"9843","stopputins",1
"9844","stopwhat",1
"9845","storage",1
"9846","stored",1
"9847","storms",1
"9848","storybut",1
"9849","stranded",1
"9850","strangeness",1
"9851","strangled",1
"9852","strapped",1
"9853","strasse",1
"9854","straßen",1
"9855","strasznie",1
"9856","strategically",1
"9857","strategist",1
"9858","straw",1
"9859","strawdog",1
"9860","strcuks",1
"9861","streetsthe",1
"9862","strelkov",1
"9863","strenghthoff",1
"9864","strengthen",1
"9865","strengthens",1
"9866","stressful",1
"9867","stretched",1
"9868","strich",1
"9869","stricter",1
"9870","strife",1
"9871","strikeunless",1
"9872","stringpuller",1
"9873","stripped",1
"9874","strive",1
"9875","stroke",1
"9876","stronghold",1
"9877","strongman",1
"9878","strongthnx",1
"9879","struck",1
"9880","stubbornly",1
"9881","studentukraine",1
"9882","studies",1
"9883","studio",1
"9884","stumbled",1
"9885","stunde",1
"9886","stupidity",1
"9887","stupidityputin",1
"9888","stürzt",1
"9889","stw",1
"9890","stwierdzam",1
"9891","sub",1
"9892","subdue",1
"9893","subjugation",1
"9894","submariners",1
"9895","submissively",1
"9896","subpar",1
"9897","subservient",1
"9898","subthreads",1
"9899","subtlety",1
"9900","subtly",1
"9901","suburbs",1
"9902","subversion",1
"9903","succeeding",1
"9904","successful",1
"9905","successor",1
"9906","sudentenland",1
"9907","sufficient",1
"9908","sugar",1
"9909","suggested",1
"9910","suggestions",1
"9911","sukad",1
"9912","summarize",1
"9913","summarized",1
"9914","summation",1
"9915","sums",1
"9916","sundaytelegraph",1
"9917","sunk",1
"9918","sunsets",1
"9919","superbowllvi",1
"9920","superiority",1
"9921","superiotity",1
"9922","suportive",1
"9923","supportersdmitry",1
"9924","supportfor",1
"9925","supportgo",1
"9926","supportingim",1
"9927","supportwin",1
"9928","supprise",1
"9929","supremacists",1
"9930","supreme",1
"9931","sureus",1
"9932","surface",1
"9933","surprising",1
"9934","surreal",1
"9935","surround",1
"9936","surroundedwith",1
"9937","surrounding",1
"9938","surveillance",1
"9939","survives",1
"9940","susie",1
"9941","suspended",1
"9942","sustained",1
"9943","sutten",1
"9944","suvs",1
"9945","svr",1
"9946","sw",1
"9947","sway",1
"9948","swearing",1
"9949","swedes",1
"9950","sweet",1
"9951","sweetheart",1
"9952","swiftthis",1
"9953","swing",1
"9954","swings",1
"9955","switched",1
"9956","switzerland",1
"9957","switzland",1
"9958","switzlands",1
"9959","sword",1
"9960","swordto",1
"9961","sycophants",1
"9962","syd",1
